0.57,293.03,0.57,293.03,0.57,293.03,0.37,279.97,0.37,279.97,279,276.62,274.42
0.57,293.03,0.57,293.03,0.57,293.03,0.37,279.97,0.37,279.97,279,277.16,273.86
0.57,293.03,0.57,293.03,0.57,293.03,0.37,279.97,0.37,279.97,279,276.47,273.69
0.57,293.03,0.57,293.03,0.57,293.03,0.37,279.97,0.37,279.97,279,276.31,274.05
0.57,293.03,0.57,293.03,0.57,293.03,0.37,279.97,0.37,279.97,279,276.43,274.14
0.57,291.35,0.57,291.35,0.57,293.03,0.37,279.97,0.37,279.97,279,276.49,273.95
0.57,288.69,0.57,288.69,0.57,293.03,0.37,279.97,0.37,279.97,279,277.03,273.73
0.57,286.91,0.57,286.91,0.57,293.03,0.37,279.97,0.37,279.96,279.01,276.72,273.77
0.57,286.53,0.57,286.53,0.57,293.03,0.37,279.96,0.37,279.96,279.01,276.39,273.75
0.57,286.2,0.57,286.2,0.57,293.03,0.37,279.96,0.37,279.96,279.01,276.68,273.79
0.57,285.16,0.57,285.16,0.57,293.03,0.37,279.96,0.37,279.96,279.01,276.78,273.67
0.57,284.67,0.57,284.67,0.57,293.02,0.37,279.96,0.37,279.96,279.01,276.49,273.84
0.57,284.33,0.57,284.33,0.57,293.02,0.37,279.95,0.37,279.95,279.01,276.9,274.31
0.57,284.17,0.57,284.17,0.57,293.01,0.37,279.95,0.37,279.94,279.01,276.94,274.34
0.57,284.09,0.57,284.09,0.57,293.01,0.37,279.94,0.37,279.94,279.02,277.1,274.4
0.57,284.04,0.57,284.04,0.57,293.01,0.37,279.93,0.37,279.92,279.02,277.09,273.8
0.57,283.99,0.57,283.99,0.57,293,0.37,279.91,0.37,279.9,279.02,276.98,273.9
0.57,283.96,0.57,283.96,0.57,293,0.37,279.89,0.37,279.88,279.02,276.52,273.89
0.57,283.92,0.57,283.92,0.57,292.99,0.37,279.86,0.37,279.85,279.03,276.33,273.77
0.57,283.88,0.57,283.88,0.57,292.98,0.37,279.82,0.37,279.81,279.03,276.69,274.26
0.57,283.84,0.57,283.84,0.57,292.97,0.37,279.78,0.37,279.77,279.03,276.31,273.88
0.57,283.8,0.57,283.8,0.57,292.97,0.37,279.74,0.37,279.73,279.04,277.18,273.83
0.57,283.77,0.57,283.77,0.57,292.96,0.37,279.7,0.37,279.69,279.04,276.83,274.18
0.57,283.73,0.57,283.73,0.57,292.94,0.37,279.64,0.37,279.63,279.05,276.45,273.74
0.57,283.7,0.57,283.7,0.57,292.92,0.37,279.59,0.37,279.58,279.06,276.87,273.9
0.57,283.68,0.57,283.68,0.57,292.9,0.37,279.54,0.37,279.53,279.06,276.77,273.66
0.57,283.66,0.57,283.66,0.57,292.88,0.37,279.5,0.37,279.48,279.07,276.38,274.2
0.57,283.65,0.57,283.65,0.57,292.85,0.37,279.46,0.37,279.44,279.08,276.34,274.49
0.57,283.64,0.57,283.64,0.57,292.82,0.37,279.41,0.37,279.39,279.09,276.72,274.42
0.57,283.65,0.57,283.65,0.57,292.79,0.36,279.36,0.36,279.35,279.1,276.62,273.54
0.57,283.67,0.57,283.67,0.56,292.74,0.36,279.3,0.36,279.29,279.12,276.95,274.19
0.56,283.7,0.56,283.7,0.56,292.7,0.36,279.25,0.36,279.24,279.13,277.05,273.79
0.56,283.78,0.56,283.78,0.56,292.61,0.36,279.17,0.36,279.16,279.16,277.01,273.96
0.56,283.91,0.56,283.91,0.56,292.51,0.36,279.1,0.36,279.08,279.19,276.56,274
0.56,284.08,0.56,284.08,0.56,292.42,0.36,279.04,0.36,279.02,279.22,276.6,274.29
0.56,284.56,0.56,284.56,0.56,292.25,0.36,278.95,0.36,278.93,279.27,277.42,273.89
0.55,285.18,0.55,285.18,0.55,292.12,0.36,278.9,0.36,278.88,279.31,277.41,274.06
0.55,285.49,0.55,285.49,0.55,292.08,0.36,278.88,0.36,278.86,279.32,277.32,273.78
0.55,285.82,0.55,285.82,0.55,292.04,0.36,278.86,0.36,278.84,279.34,276.77,274.52
0.55,287.5,0.55,287.5,0.55,291.96,0.36,278.8,0.36,278.77,279.38,276.71,274.32
0.55,288.14,0.55,288.14,0.55,291.96,0.36,278.77,0.36,278.74,279.39,276.61,274.54
0.55,288.86,0.55,288.86,0.55,291.97,0.36,278.74,0.36,278.71,279.4,277.11,274.67
0.55,290.65,0.55,290.65,0.55,292.02,0.36,278.66,0.36,278.63,279.41,276.68,274.47
0.55,291.29,0.55,291.29,0.55,292.05,0.36,278.63,0.36,278.59,279.41,276.95,273.85
0.55,292.01,0.55,292.01,0.55,292.08,0.36,278.59,0.35,278.56,279.41,276.94,273.89
0.56,292.19,0.56,292.19,0.56,292.18,0.35,278.5,0.35,278.46,279.41,277.1,274.36
0.56,292.32,0.56,292.32,0.56,292.31,0.35,278.38,0.35,278.34,279.4,277.5,274.44
0.56,292.37,0.56,292.37,0.56,292.36,0.35,278.34,0.35,278.29,279.39,276.96,274.15
0.56,292.43,0.56,292.43,0.56,292.42,0.35,278.29,0.35,278.24,279.39,277.36,274.17
0.56,292.49,0.56,292.49,0.56,292.48,0.35,278.24,0.35,278.19,279.38,276.8,273.96
0.56,292.62,0.56,292.62,0.56,292.61,0.35,278.12,0.35,278.07,279.37,277.04,274.78
0.56,292.7,0.56,292.7,0.56,292.7,0.35,278.05,0.35,277.99,279.36,276.8,274.45
0.57,292.79,0.57,292.79,0.57,292.79,0.35,277.97,0.35,277.91,279.35,276.59,274.75
0.57,292.86,0.57,292.86,0.57,292.85,0.35,277.92,0.35,277.85,279.35,276.59,274.64
0.57,292.92,0.57,292.92,0.57,292.92,0.35,277.86,0.35,277.79,279.34,277.18,274.29
0.57,293.13,0.57,293.13,0.57,293.12,0.34,277.68,0.34,277.6,279.32,277.42,274.48
0.57,293.19,0.57,293.19,0.57,293.19,0.34,277.61,0.34,277.53,279.31,277.17,274.61
0.57,293.27,0.57,293.27,0.57,293.26,0.34,277.54,0.34,277.46,279.3,276.62,273.91
0.58,293.35,0.58,293.35,0.58,293.34,0.34,277.47,0.34,277.38,279.29,276.69,273.94
0.58,293.5,0.58,293.5,0.58,293.5,0.34,277.31,0.34,277.22,279.27,277.04,273.9
0.58,293.68,0.58,293.68,0.58,293.68,0.34,277.13,0.34,277.03,279.25,277.07,273.94
0.58,293.77,0.58,293.77,0.58,293.77,0.34,277.03,0.34,276.92,279.24,276.95,274.03
0.58,293.87,0.58,293.87,0.58,293.86,0.34,276.92,0.33,276.81,279.23,276.49,274.65
0.59,294.1,0.59,294.1,0.59,294.09,0.33,276.66,0.33,276.54,279.21,276.43,274.39
0.59,294.17,0.59,294.17,0.59,294.17,0.33,276.57,0.33,276.44,279.2,276.89,273.84
0.59,294.25,0.59,294.25,0.59,294.25,0.33,276.47,0.33,276.34,279.19,276.93,274.02
0.6,294.45,0.6,294.45,0.6,294.45,0.33,276.21,0.33,276.07,279.17,276.46,274.4
0.6,294.55,0.6,294.55,0.6,294.54,0.33,276.08,0.32,275.92,279.16,276.72,274.57
0.6,294.65,0.6,294.65,0.6,294.64,0.32,275.93,0.32,275.76,279.15,276.68,274.07
0.6,294.7,0.6,294.7,0.6,294.69,0.32,275.86,0.32,275.69,279.15,276.74,273.79
0.6,294.75,0.6,294.75,0.6,294.74,0.32,275.78,0.32,275.6,279.14,276.41,274.17
0.6,294.86,0.6,294.86,0.6,294.86,0.32,275.6,0.32,275.41,279.13,276.35,274.05
0.61,294.99,0.61,294.99,0.61,294.98,0.32,275.39,0.32,275.19,279.12,276.54,274.43
0.61,295.12,0.61,295.12,0.61,295.11,0.31,275.15,0.31,274.93,279.11,276.68,273.98
0.61,295.42,0.61,295.42,0.61,295.41,0.31,274.5,0.3,274.25,279.08,276.79,274.35
0.62,295.51,0.62,295.51,0.62,295.51,0.3,274.24,0.3,273.98,279.07,277.04,274.38
0.62,295.62,0.62,295.62,0.62,295.61,0.3,273.93,0.3,273.66,279.06,276.5,274.47
0.62,295.69,0.62,295.69,0.62,295.68,0.3,273.7,0.3,273.42,279.05,276.68,273.78
0.62,295.76,0.62,295.76,0.62,295.76,0.3,273.43,0.29,273.12,279.05,277.08,273.66
0.62,295.81,0.62,295.81,0.62,295.8,0.29,273.25,0.29,272.93,279.04,276.79,273.9
0.62,295.86,0.62,295.86,0.62,295.85,0.29,273.07,0.29,272.74,279.04,276.98,273.93
